t,r
8.218812541694e+01,2.802456615324e+01
8.232154769847e+01,2.795699151015e+01
8.245496997999e+01,2.788915749857e+01
8.258839226151e+01,2.782106268536e+01
8.272181454303e+01,2.775270562185e+01
8.285523682455e+01,2.768408484362e+01
8.298865910607e+01,2.761519887026e+01
8.312208138759e+01,2.754604620505e+01
8.325550366911e+01,2.747662533477e+01
8.338892595063e+01,2.740693472936e+01
8.352234823215e+01,2.733697284171e+01
8.365577051368e+01,2.726673810730e+01
8.378919279520e+01,2.719622894399e+01
8.392261507672e+01,2.712544375167e+01
8.405603735824e+01,2.705438091198e+01
8.418945963976e+01,2.698303878800e+01
8.432288192128e+01,2.691141572393e+01
8.445630420280e+01,2.683951004476e+01
8.458972648432e+01,2.676732005595e+01
8.472314876584e+01,2.669484404312e+01
8.485657104736e+01,2.662208027164e+01
8.498999332889e+01,2.654902698633e+01
8.512341561041e+01,2.647568241108e+01
8.525683789193e+01,2.640204474850e+01
8.539026017345e+01,2.632811217951e+01
8.552368245497e+01,2.625388286296e+01
8.565710473649e+01,2.617935493526e+01
8.579052701801e+01,2.610452650997e+01
8.592394929953e+01,2.602939567733e+01
8.605737158105e+01,2.595396050394e+01
8.619079386258e+01,2.587821903220e+01
8.632421614410e+01,2.580216927998e+01
8.645763842562e+01,2.572580924008e+01
8.659106070714e+01,2.564913687981e+01
8.672448298866e+01,2.557215014050e+01
8.685790527018e+01,2.549484693699e+01
8.699132755170e+01,2.541722515716e+01
8.712474983322e+01,2.533928266138e+01
8.725817211474e+01,2.526101728202e+01
8.739159439626e+01,2.518242682286e+01
8.752501667779e+01,2.510350905858e+01
8.765843895931e+01,2.502426173417e+01
8.779186124083e+01,2.494468256435e+01
8.792528352235e+01,2.486476923294e+01
8.805870580387e+01,2.478451939230e+01
8.819212808539e+01,2.470393066267e+01
8.832555036691e+01,2.462300063150e+01
8.845897264843e+01,2.454172685282e+01
8.859239492995e+01,2.446010684655e+01
8.872581721147e+01,2.437813809778e+01
8.885923949300e+01,2.429581805605e+01
8.899266177452e+01,2.421314413464e+01
8.912608405604e+01,2.413011370979e+01
8.925950633756e+01,2.404672411989e+01
8.939292861908e+01,2.396297266473e+01
8.952635090060e+01,2.387885660465e+01
8.965977318212e+01,2.379437315965e+01
8.979319546364e+01,2.370951950861e+01
8.992661774516e+01,2.362429278829e+01
9.006004002668e+01,2.353869009248e+01
9.019346230821e+01,2.345270847101e+01
9.032688458973e+01,2.336634492879e+01
9.046030687125e+01,2.327959642478e+01
9.059372915277e+01,2.319245987098e+01
9.072715143429e+01,2.310493213135e+01
9.086057371581e+01,2.301701002071e+01
9.099399599733e+01,2.292869030360e+01
9.112741827885e+01,2.283996969312e+01
9.126084056037e+01,2.275084484974e+01
9.139426284189e+01,2.266131238003e+01
9.152768512342e+01,2.257136883539e+01
9.166110740494e+01,2.248101071075e+01
9.179452968646e+01,2.239023444319e+01
9.192795196798e+01,2.229903641053e+01
9.206137424950e+01,2.220741292992e+01
9.219479653102e+01,2.211536025629e+01
9.232821881254e+01,2.202287458084e+01
9.246164109406e+01,2.192995202944e+01
9.259506337558e+01,2.183658866098e+01
9.272848565710e+01,2.174278046566e+01
9.286190793863e+01,2.164852336323e+01
9.299533022015e+01,2.155381320121e+01
9.312875250167e+01,2.145864575295e+01
